Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
22-NOV-2023,43663.6,43692.5,43230.95,43449.6,150863505,7329.92
21-NOV-2023,43790.95,43790.95,43586.45,43689.15,108196578,5746.35
20-NOV-2023,43591.5,43724,43450.05,43584.95,124319579,5666.42
17-NOV-2023,43656.25,43872.85,43513.85,43583.95,227415842,9025.22
16-NOV-2023,44251.7,44420.95,44064.15,44161.55,144312535,7219.22
15-NOV-2023,44398.45,44408.55,44164.55,44201.7,202535584,9618.46
13-NOV-2023,43915.1,43970.75,43681.4,43891.25,169596833,6306.65
12-NOV-2023,44054.5,44056,43916.6,43996.65,26541813,876.91
10-NOV-2023,43543.25,43908.7,43504.95,43820.1,89974914,4066.49
09-NOV-2023,43626.1,43876.75,43542.65,43683.6,108890302,5404.57
08-NOV-2023,43791.8,43797.55,43547.75,43658.65,163438317,8174.1
07-NOV-2023,43598.85,43799.35,43283.85,43737.9,198173326,9289.17
06-NOV-2023,43627.75,43648.7,43415.2,43619.4,149913775,6574.44
03-NOV-2023,43318.3,43416.1,43221,43318.25,124077759,4910.1
02-NOV-2023,43018.7,43271.5,42796.45,43017.2,144713411,7556.85
01-NOV-2023,42694.25,42815.15,42589.65,42700.95,145213582,6822.53
31-OCT-2023,43356.85,43356.85,42797.15,42845.95,157391487,7678.31
30-OCT-2023,42721.4,43112.5,42390.5,43039.15,188984726,5999.82
27-OCT-2023,42555.6,42840.15,42482.75,42782,213867839,7515.61
26-OCT-2023,42708.4,42716.2,42105.4,42280.15,307071946,12780.76
25-OCT-2023,43308.3,43397.45,42758.4,42832,188273620,7402.28
23-OCT-2023,43822.7,43831.3,43029.45,43151.2,201404300,7591.04
20-OCT-2023,43584.25,43877.5,43567.45,43723.05,152394312,6198.69
19-OCT-2023,43616.75,44058.8,43558.1,43754.5,156629503,7930.9
18-OCT-2023,44404.2,44412.5,43861.45,43888.7,217182886,7931.28
17-OCT-2023,44589.8,44589.85,44336.95,44409.5,120502257,6287.85
16-OCT-2023,44204.75,44356.95,44044.4,44225.9,140416279,5070.04
13-OCT-2023,44322.05,44563.05,44203.7,44287.95,169909362,8569.73
12-OCT-2023,44571.55,44693.05,44530.05,44599.2,112113681,5310.57
11-OCT-2023,44554.9,44710.55,44411.4,44516.9,213743273,8163.77
10-OCT-2023,44027.55,44487.25,44004.55,44360.15,175255784,7051.3
09-OCT-2023,44057.8,44113.2,43796.75,43886.5,162329888,5048.43
06-OCT-2023,44395.4,44500.7,44242.95,44360.6,157546711,5072.44
05-OCT-2023,44181.35,44391.85,44108.3,44213.35,243397808,8920.31
04-OCT-2023,44108.15,44161.35,43857.5,43964.05,310337941,13684.99
03-OCT-2023,44561.5,44566.3,44243.1,44399.05,192648191,8839.94
29-SEP-2023,44445.35,44755.05,44344.9,44584.55,155984970,7457.08
28-SEP-2023,44700.35,44756.8,44248.2,44300.95,389938076,15365.78
27-SEP-2023,44465.9,44668,44182.5,44588.3,221854101,8518.1
26-SEP-2023,44722.5,44773.8,44532.45,44624.2,188450888,6921.22
25-SEP-2023,44615,44936.55,44400.9,44766.1,266505760,8410.26
22-SEP-2023,44707.35,44996.75,44548.9,44612.05,249378233,11352.13
21-SEP-2023,45179.6,45276.8,44592.45,44623.85,257738910,13103.32
20-SEP-2023,45493.7,45745.15,45276.4,45384.6,334008742,18829.96
18-SEP-2023,46100.95,46252.95,45906.9,45979.85,348764457,10538.53
15-SEP-2023,46122.15,46310.4,46028.75,46231.5,278351267,20191.93
14-SEP-2023,46013.3,46153.9,45801.5,46000.85,238571609,7707.6
13-SEP-2023,45449.35,45990.5,45299.4,45909.45,441730790,13835.45
12-SEP-2023,45893.8,45893.8,45322.55,45511.35,271358960,10172.39
11-SEP-2023,45340.8,45636.2,45231.3,45570.7,228140725,7468.15
08-SEP-2023,44953.65,45383.35,44812.15,45156.4,179081128,7981.56
07-SEP-2023,44418.05,44915.55,44341.2,44878.35,169135265,7633.64
06-SEP-2023,44494.65,44577,44207.25,44409.1,252042492,13586.52
05-SEP-2023,44625.05,44668.7,44401.7,44532.15,225502820,9163
04-SEP-2023,44647.65,44656.05,44310.95,44578.3,238633547,7239.65
01-SEP-2023,43996.1,44568.55,43830.75,44436.1,320777071,10328.28
31-AUG-2023,44265.85,44399.65,43895.05,43989.15,705076481,22944.35
30-AUG-2023,44706.55,44779.65,44149.8,44232.6,153146734,7120.71
29-AUG-2023,44655.75,44673,44429.8,44495.25,140261809,7348.76
28-AUG-2023,44253.65,44610.4,44201.45,44494.65,162966392,6459.5
25-AUG-2023,44276.2,44359.1,43983.75,44231.45,152511949,6418.26
24-AUG-2023,44704.2,44949.9,44433.75,44496.2,220421097,11640.43
23-AUG-2023,44064.5,44521.65,43952.05,44479.05,212380487,9264.63
22-AUG-2023,44125,44151.3,43938.7,43993.25,160746391,7997.31
21-AUG-2023,43952.85,44113.8,43862,44002,126311003,6152.35
18-AUG-2023,43724.75,43957.65,43672.45,43851.05,167584420,7299.32
17-AUG-2023,43897.25,44071.85,43745.1,43891.35,266374133,12388.63
16-AUG-2023,43726.25,44002.8,43600.35,43946.4,159009616,7794.15
14-AUG-2023,44066.6,44212.75,43776.9,44090.95,172325405,8565.67
11-AUG-2023,44568.15,44571.25,44120.9,44199.1,196900504,8398.35
10-AUG-2023,44797.65,44980.35,44418.4,44541.8,232038617,12500.78
09-AUG-2023,44973.45,44975,44533.75,44880.7,177283295,8244.22
08-AUG-2023,44888.95,45096.85,44817.85,44964.45,229405682,11285.94
07-AUG-2023,44993.7,45011.35,44773.85,44837.5,200781677,9590.15
04-AUG-2023,44754.75,45118.05,44520.55,44879.5,245171463,12540.56
03-AUG-2023,44862.85,45038.45,44279.4,44513.45,245769556,14309.39
02-AUG-2023,45234.65,45404.9,44720.9,44995.7,233601314,8677.17
01-AUG-2023,45740,45782.75,45471.05,45592.5,175242040,8546.57
31-JUL-2023,45546.35,45694.9,45359.75,45651.1,247859113,8729.51
28-JUL-2023,45560.9,45727.75,45238.8,45468.1,194666588,8389.2
27-JUL-2023,46285.85,46310.1,45570.65,45679.3,320421936,14491.84
26-JUL-2023,45935.15,46096.6,45804.7,46062.35,298409899,7779.64
25-JUL-2023,46154.7,46156.1,45622.85,45845,228145332,13407.44
24-JUL-2023,46131.9,46191.5,45858.75,45923.05,225835415,10127.18
21-JUL-2023,46063.95,46369.5,45925.9,46075.2,235593414,10250.66
20-JUL-2023,45689.05,46256.2,45640.95,46186.9,315179894,15550.1
19-JUL-2023,45622.5,45707.4,45433,45669.3,261049956,9903.75
18-JUL-2023,45754.8,45905.85,45281.3,45410.85,307330861,16309.6
17-JUL-2023,44951.2,45556.45,44695.05,45449.75,245926389,11035.15
14-JUL-2023,44860.65,44923.85,44547.8,44819.3,196327724,8116.45
13-JUL-2023,45009.3,45085.15,44612.2,44665.05,336819265,12694.9
12-JUL-2023,44872.6,44937.25,44562.4,44639.45,233078214,13001.64
11-JUL-2023,44998,45139.55,44663.05,44745.05,208991985,10144.86
10-JUL-2023,44958.65,45184.3,44721.9,44860.85,220868631,8211.64
07-JUL-2023,45118.05,45227.25,44844.8,44925,220933310,6423.58
06-JUL-2023,45060.55,45417.5,45042.6,45339.9,244924069,10612.41
05-JUL-2023,45169.7,45418.9,45073.4,45151.8,366287666,10661.77
04-JUL-2023,45310.55,45655.5,45000.25,45301.45,462969627,11991.7
03-JUL-2023,44957.95,45353.2,44882.1,45158.1,228168358,9243.6
30-JUN-2023,44666,44787.1,44447.2,44747.35,191257943,8995.82
28-JUN-2023,44419.5,44508.4,44163.2,44327.8,243833321,12900.23
27-JUN-2023,43804.55,44194.65,43693.15,44121.5,137304064,6984.16
26-JUN-2023,43714.75,43773.1,43541.75,43641.05,120687324,5075.61
23-JUN-2023,43641.6,43824.1,43519.55,43622.9,161308806,6132.03
22-JUN-2023,43874.8,44042.15,43663.35,43724.85,263760682,11850.43
21-JUN-2023,43894.4,43946.7,43698.95,43859.2,179991909,6449.9
20-JUN-2023,43597.55,43823.95,43345.95,43766.5,161879136,6951.08
19-JUN-2023,44015.3,44040.35,43501.4,43633.75,234897358,9396.05
16-JUN-2023,43583.35,44083.25,43536.95,43938.15,234688714,6524.62
15-JUN-2023,44054.35,44077.45,43397.5,43443.6,228184460,10402.67
14-JUN-2023,44181.65,44212.35,43956.15,43988,154599371,6902.13
13-JUN-2023,43889.7,44138.15,43889.7,44079.85,160045490,9026.03
12-JUN-2023,44035.2,44124.95,43874.05,43944.2,91412250,4657.88
09-JUN-2023,44045.75,44220.1,43932.6,43989,132310915,8922.34
08-JUN-2023,44208.3,44459.25,43917.9,43995.25,160157265,9066.63
07-JUN-2023,44318.7,44346.3,44143.5,44275.3,119216872,7450.27
06-JUN-2023,44156.7,44236.2,44009.7,44164.55,123561408,7703.56
05-JUN-2023,44103.25,44266.15,44074.2,44101.65,124513498,6395.22
02-JUN-2023,43997.3,44088.9,43812.55,43937.85,123851342,6150.87
01-JUN-2023,44172.05,44179.95,43706.15,43790.2,182945759,10854.82
31-MAY-2023,44318,44339.05,43822.7,44128.15,305745119,30474.33
30-MAY-2023,44277.35,44498.6,44207.5,44436.35,157593352,9002.94
29-MAY-2023,44276.8,44483.35,44193.95,44311.9,148580468,6899.27
26-MAY-2023,43765.35,44067.6,43588.8,44018,143222738,6120.71
25-MAY-2023,43630.25,43719.85,43390.3,43681.4,170186160,8602.95
24-MAY-2023,43751.95,44010.45,43639.8,43677.85,148625634,8248.12
23-MAY-2023,43978.9,44095.25,43852.2,43954.45,142021247,7352.99
22-MAY-2023,43935.3,44026.75,43684.9,43885.1,183783537,8083.39
19-MAY-2023,43930,44020.9,43531.9,43969.4,192042449,9384.53
18-MAY-2023,44006.9,44079.2,43673.7,43752.3,226492176,12657.89
17-MAY-2023,43948.5,43992.75,43446.4,43698.7,203597921,9812.19
16-MAY-2023,44144.15,44144.15,43815.7,43903.7,222536217,10093.99
15-MAY-2023,43821.05,44151.7,43666.6,44072.1,161260256,6189.39
12-MAY-2023,43447.15,43905.95,43347.75,43793.55,144937627,6915.09
11-MAY-2023,43535.1,43774.25,43367.25,43475.3,190686219,9826.89
10-MAY-2023,43275.25,43383.65,42822.15,43331.05,249129783,11364.82
09-MAY-2023,43438.55,43533.25,43125.85,43198.15,228991809,10382.06
08-MAY-2023,42796.85,43418.55,42780.3,43284,223352243,9264.84
05-MAY-2023,43110.65,43588,42582.2,42661.2,251224734,12574.43
04-MAY-2023,43236.1,43739.8,43213.95,43685.45,175448903,10303.65
03-MAY-2023,43154.85,43354.95,43078.15,43312.7,175911031,8162.64
02-MAY-2023,43395.05,43483.85,43269.4,43352.1,241565172,8918.99
28-APR-2023,43045.5,43302.05,42810.35,43233.9,238716537,9596.55
27-APR-2023,42753.9,43043.4,42736.6,43000.85,181354187,11125.02
26-APR-2023,42559.05,42875.6,42432.25,42829.9,177952224,10076.71
25-APR-2023,42731.6,42865.55,42601.5,42678.5,262419867,16091.04
24-APR-2023,42469.95,42714.15,42269.1,42635.75,201023928,10977.6
21-APR-2023,42252.55,42382.15,41962.35,42118,144147297,8254.2
20-APR-2023,42218.5,42378.15,42108.85,42269.5,180246791,9164.53
19-APR-2023,42280.1,42339.9,42022.15,42154,169982419,9147.47
18-APR-2023,42406.95,42500.7,42114.35,42265.2,214189864,10108.59
17-APR-2023,42603.55,42603.55,41799,42262.55,229078748,13081.8
13-APR-2023,41680.1,42196.2,41502.65,42132.55,232564439,13769.52
12-APR-2023,41426,41610.15,41332,41557.95,142985802,8208.97
11-APR-2023,41232,41403.25,40990.2,41366.5,219237547,13404
10-APR-2023,41116.15,41139.85,40727.25,40834.65,153859989,8727.71
06-APR-2023,40940.7,41274.7,40820.55,41041,196452877,10791.31
05-APR-2023,40972.3,41071.15,40802.65,40999.15,177376872,9194.61
03-APR-2023,40695.8,40857.6,40535.9,40813.05,167454466,9198.94
31-MAR-2023,40231.25,40690.4,40180.2,40608.65,188002824,9261.53
29-MAR-2023,39611.55,40055,39609.55,39910.15,259640527,11694.21
28-MAR-2023,39545.05,39645.2,39326.1,39567.9,202320127,9219.68
27-MAR-2023,39484.7,39695.2,39273.75,39431.3,194157987,7757.95
24-MAR-2023,39555.25,39767.9,39294.9,39395.35,166141025,7575.24
23-MAR-2023,39836.15,40201.6,39552.5,39616.9,153170787,7988.11
22-MAR-2023,40036,40085.6,39837.8,39999.05,143616857,5887.94
21-MAR-2023,39599.65,39970.9,39366.3,39894.7,187936424,8669.1
20-MAR-2023,39512.1,39512.1,38941.9,39361.95,173823282,7300.67
17-MAR-2023,39442.4,39705.15,38926.8,39598.1,173387891,7490.16
16-MAR-2023,39061.7,39381.4,38613.15,39132.6,196309704,7430.53
15-MAR-2023,39777.9,39914.1,38934.65,39051.5,164310498,7339.38
14-MAR-2023,39522.4,39768.5,39132.6,39411.4,205727331,9906.59
13-MAR-2023,40356.1,40690.05,39454.6,39564.7,174457859,8875.86
10-MAR-2023,40805.25,40839,40341.7,40485.45,145262034,7322.45
09-MAR-2023,41532.65,41659,41208.1,41256.75,119231844,6603.11
08-MAR-2023,41178.35,41625.35,41100.35,41577.1,157566079,7158.23
06-MAR-2023,41418.4,41671.2,41259.15,41350.4,180157976,7703.48
03-MAR-2023,40671.4,41390.15,40605.35,41251.35,213840069,7013.08
02-MAR-2023,40604.55,40773.25,40312.9,40389.8,149213201,6231.45
01-MAR-2023,40473.85,40725.35,40341.95,40698.15,169749567,6383.35
28-FEB-2023,40302.7,40391.45,40073,40269.05,327753581,9520.98
27-FEB-2023,39820.4,40371.45,39745.4,40307.1,165150412,5365.34
24-FEB-2023,40259.1,40348.1,39818.9,39909.4,144558694,4833.92
23-FEB-2023,39983.7,40147.8,39600.25,40001.55,200503324,6811.87
22-FEB-2023,40494.15,40529.25,39899,39995.9,155197486,5140.17
21-FEB-2023,40784.9,40946.2,40508.25,40673.6,170243478,5366.66
20-FEB-2023,41221.55,41292.6,40580.1,40701.7,143706468,4339.85
17-FEB-2023,41514,41516.3,40882.7,41131.75,138786944,4900.54
16-FEB-2023,41925.7,41979.1,41521.95,41631.35,111728729,4230.25
15-FEB-2023,41674.6,41795.45,41455.6,41731.05,116292441,4794.75
14-FEB-2023,41410.45,41718,41195.75,41648.35,143113944,5148.89
13-FEB-2023,41563.5,41662.55,41157.9,41282.2,147007745,4421.7
10-FEB-2023,41452.4,41678.9,41424.9,41559.4,154961683,4306.83
09-FEB-2023,41634,41634,41252.95,41554.3,142932785,4543.06
08-FEB-2023,41542.05,41791.95,41403.05,41537.65,136467692,4246.96
07-FEB-2023,41513.1,41630.75,41095.1,41490.95,171891231,5338.11
06-FEB-2023,41530.15,41724.5,41261.2,41374.65,197815054,6236.79
03-FEB-2023,41019.35,41539.95,40609.75,41499.7,308813058,8557.81
02-FEB-2023,39943.35,40757.6,39761.45,40669.3,348474505,9232.69
01-FEB-2023,41115,42015.65,39490.5,40513,400074985,11946.33
31-JAN-2023,40563.85,40811.65,40167.7,40655.05,289909966,9622.43
30-JAN-2023,39856.15,40789.55,39419.8,40387.45,369850300,12301.62
27-JAN-2023,41382.35,41417.9,40148.8,40345.3,350772977,13724.56
25-JAN-2023,42703.6,42733.05,41540.3,41647.65,244652804,7956.45
24-JAN-2023,42994.45,43078.9,42615.65,42733.45,159456752,7347.84
23-JAN-2023,42891.45,43005.85,42727.7,42821.25,203642546,7013.34
20-JAN-2023,42516.05,42709.2,42366.15,42506.8,159095177,5617.05
19-JAN-2023,42416.3,42506.25,42234.9,42328.85,143433045,5565.12
18-JAN-2023,42271.8,42555.9,42119.65,42458,170541076,5719.55
17-JAN-2023,42241.2,42383.8,41861.1,42235.05,256323734,5944.25
16-JAN-2023,42622.5,42715.65,42066.55,42167.55,312318332,6279.06
13-JAN-2023,42171.25,42453.95,41885.6,42371.25,205541498,5518.45
12-JAN-2023,42238.5,42343.5,41742.95,42082.25,154082042,5338.12
11-JAN-2023,42071.85,42318,41729,42232.7,169795551,5453.72
10-JAN-2023,42642,42674.25,41835.75,42014.75,179299558,5565.75
09-JAN-2023,42404.85,42716.8,42186.55,42582.75,161810057,5778.46
06-JAN-2023,42649.7,42685.9,41877,42188.8,195122493,5618.4
05-JAN-2023,43073.05,43137.55,42298.6,42608.7,189076453,5545.57
04-JAN-2023,43417.5,43578.4,42858.65,42958.8,216794117,6213.83
03-JAN-2023,43151.45,43482.8,43148.45,43425.25,197035356,4510.22
02-JAN-2023,43038.25,43382.75,42961.75,43203.1,179810215,3452.51
