Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,41500.00,1278.05,1320.05,856.60,916.85,915.05,916.85,26465.00,281026.97,6452.59,241875.00,185125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,41600.00,1381.60,1381.60,960.00,1011.85,1008.00,1011.85,604.00,6444.61,163.01,4300.00,2950.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,41700.00,1469.20,1472.25,1047.50,1110.00,1106.85,1110.00,840.00,9012.36,255.36,8650.00,2125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,41800.00,1517.00,1517.05,1141.70,1184.85,1194.35,1184.85,320.00,3448.07,104.07,2825.00,2675.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,41900.00,1569.10,1569.30,1248.00,1300.75,1294.65,1300.75,890.00,9628.57,305.82,16700.00,16350.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42500.00,2065.00,2065.00,1828.95,1947.25,1890.00,1947.25,979.00,10878.20,476.32,25550.00,17575.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42600.00,2043.40,2043.40,1905.30,2010.45,2010.45,1978.90,9.00,100.20,4.35,200.00,175.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42000.00,1795.25,1795.25,1328.40,1390.60,1390.75,1390.60,5279.00,57404.91,1975.41,106100.00,44575.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38200.00,19.80,19.80,9.95,10.80,10.55,10.80,124835.00,1192605.59,431.34,162175.00,46775.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38300.00,28.65,28.65,10.75,11.70,11.80,11.70,131224.00,1256955.82,486.02,139700.00,54000.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38400.00,36.80,36.80,11.50,12.65,11.55,12.65,135479.00,1301142.48,544.08,299575.00,187400.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38500.00,26.70,26.70,13.00,14.05,13.25,14.05,570215.00,5490845.58,2526.20,1275600.00,711575.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38600.00,25.00,29.85,14.10,15.75,15.70,15.75,197879.00,1910510.36,978.01,231275.00,100950.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38700.00,33.00,40.00,15.50,17.50,17.95,17.50,253869.00,2457589.97,1407.40,382350.00,156800.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38800.00,52.00,52.00,17.20,19.85,20.80,19.85,229213.00,2224779.24,1413.14,440000.00,238575.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,38900.00,47.00,47.00,19.00,21.65,20.15,21.65,250217.00,2435064.99,1704.67,201700.00,17725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40200.00,315.05,324.95,130.05,158.15,152.60,158.15,1420238.00,14343585.13,70193.23,1018850.00,906000.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39500.00,105.10,106.20,43.30,51.05,46.65,51.05,962384.00,9519341.67,15799.67,1909725.00,19675.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39600.00,100.00,176.10,51.15,60.20,57.50,60.20,523830.00,5195852.80,9935.80,752200.00,337275.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,33500.00,2.85,5.05,2.25,2.65,2.45,2.65,421142.00,3527404.63,340.38,619500.00,610200.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,34000.00,3.35,5.10,2.55,3.00,2.95,3.00,195426.00,1661291.54,170.54,246525.00,243775.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40000.00,215.00,240.40,94.00,114.25,108.00,114.25,1837594.00,18440650.01,64710.01,1922375.00,1004150.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40100.00,310.00,322.85,116.00,135.00,129.90,135.00,806205.00,8115549.44,33344.32,490075.00,406400.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,34500.00,3.50,5.10,3.00,3.35,3.05,3.35,138468.00,1194417.89,131.39,195700.00,139800.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,35000.00,3.90,5.25,3.15,3.45,3.45,3.45,167084.00,1462153.90,168.90,425350.00,308250.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39000.00,49.70,49.70,21.65,24.75,24.05,24.75,689758.00,6730543.78,5403.28,1321600.00,466875.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39100.00,54.35,55.00,24.85,28.25,29.00,28.25,270375.00,2645330.50,2414.88,467825.00,71675.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,35500.00,4.15,5.45,3.45,3.80,3.75,3.80,142830.00,1267773.61,157.36,242950.00,130775.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,36000.00,5.60,5.95,3.60,3.90,4.05,3.90,231307.00,2082042.26,279.26,533625.00,138850.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39700.00,180.00,180.00,59.90,70.10,67.20,70.10,627864.00,6245101.47,13551.27,746700.00,200125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39800.00,160.00,205.00,70.80,82.65,80.00,82.65,748450.00,7466096.23,19018.73,873450.00,353725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,36500.00,6.55,6.90,3.80,4.40,4.15,4.40,215616.00,1967789.04,293.04,378100.00,100125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,36900.00,7.15,8.10,4.40,4.95,4.70,4.95,47230.00,435772.16,75.41,62575.00,15650.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40300.00,350.00,399.20,163.05,185.40,176.00,185.40,1782948.00,18066594.77,103393.67,1128150.00,1057350.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40400.00,401.95,436.10,190.50,219.25,209.00,219.25,2497656.00,25393598.21,167272.61,1332150.00,1274525.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37000.00,6.90,8.30,4.45,5.05,5.35,5.05,359294.00,3324059.30,589.80,1051625.00,511600.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37100.00,10.00,10.00,3.55,5.45,3.55,5.45,50340.00,466990.67,87.17,64525.00,28400.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37200.00,10.55,10.60,5.20,5.70,6.00,5.70,55499.00,516240.52,99.82,85175.00,28725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39200.00,63.05,71.45,28.10,32.70,30.00,32.70,307935.00,3020940.24,3177.24,466850.00,214725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39300.00,74.95,75.40,32.05,37.20,33.00,37.20,307888.00,3028656.82,3657.22,574900.00,180925.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37300.00,12.00,12.00,5.35,6.00,6.25,6.00,70268.00,655387.28,138.18,72000.00,-154775.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37400.00,12.55,15.45,5.60,6.15,5.60,6.15,73675.00,689008.05,146.80,99875.00,61975.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,39900.00,200.00,225.00,80.60,97.05,87.00,97.05,680071.00,6803990.16,20281.94,793650.00,382775.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37500.00,9.00,11.00,6.00,6.65,8.40,6.65,363134.00,3405143.18,761.93,845675.00,181475.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37600.00,13.00,13.00,6.20,6.95,6.20,6.95,70770.00,665395.25,157.25,132300.00,64050.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40500.00,450.00,513.70,223.40,255.10,240.05,255.10,3905485.00,39837788.81,294753.18,2235750.00,1957875.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,40600.00,541.85,562.30,262.20,297.40,285.00,297.40,1597887.00,16351616.52,133063.47,902000.00,881000.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37700.00,14.00,14.00,6.40,7.40,7.70,7.40,84950.00,800855.74,201.99,134075.00,-8750.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37800.00,15.95,15.95,7.65,8.20,8.10,8.20,100038.00,945619.37,260.27,180325.00,36125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,37900.00,15.00,20.60,6.45,8.55,9.00,8.55,104132.00,986930.13,279.43,88850.00,18875.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42100.00,1559.20,1705.45,1445.00,1497.75,1491.00,1497.75,94.00,1025.49,36.14,975.00,950.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42200.00,1550.00,1550.00,1550.00,1550.00,1550.00,1614.60,1.00,10.94,0.39,25.00,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42300.00,-,-,-,2226.05,-,1703.80,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42700.00,-,-,-,2517.80,-,2072.65,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42800.00,2348.30,2348.30,2196.45,2279.00,2279.00,2167.25,4.00,45.06,2.26,25.00,25.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42400.00,1797.90,1797.90,1797.90,1797.90,1797.90,1794.35,1.00,11.05,0.45,125.00,25.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,42900.00,-,-,-,2669.00,-,2262.65,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43000.00,2755.20,2755.20,2310.00,2423.20,2380.80,2423.20,2829.00,32136.21,1724.46,61275.00,48000.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43100.00,-,-,-,2821.95,-,2455.30,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43200.00,-,-,-,2900.55,-,2552.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43300.00,-,-,-,3475.00,3475.00,2649.95,-,-,-,25.00,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43400.00,-,-,-,3060.30,-,2747.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43500.00,2890.00,2890.00,2890.00,2890.00,2890.00,2846.15,1.00,11.60,0.72,3775.00,25.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,PE,43600.00,-,-,-,4155.45,4155.45,2944.70,-,-,-,25.00,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38100.00,44.20,50.55,32.40,35.45,37.10,35.45,1140.00,10870.10,11.60,5650.00,1800.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38200.00,49.75,49.75,31.00,37.45,39.65,37.45,157.00,1500.82,1.47,1250.00,1250.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39200.00,185.00,185.00,85.45,96.60,98.90,96.60,3785.00,37193.00,100.00,18050.00,11400.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,41800.00,1269.80,1282.00,1189.60,1195.75,1192.75,1195.75,52.00,559.48,16.08,1200.00,1200.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,41900.00,-,-,-,1444.15,-,1489.65,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38300.00,51.75,54.45,37.00,39.95,42.00,39.95,4830.00,46303.16,55.91,20475.00,8875.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38400.00,61.70,62.00,40.35,45.15,44.25,45.15,2951.00,28368.03,38.43,10025.00,-10975.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39300.00,191.00,191.00,95.45,106.65,108.55,106.65,6268.00,61772.90,189.80,19675.00,8075.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39400.00,231.00,231.00,107.00,118.45,109.70,118.45,4342.00,42909.53,140.83,25625.00,13850.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,42000.00,1729.55,1729.55,1322.50,1381.55,1379.05,1381.55,160.00,1738.54,58.54,1500.00,1300.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,42100.00,-,-,-,1557.65,-,1641.15,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38500.00,91.00,91.00,38.40,49.50,51.65,49.50,20555.00,198121.24,279.37,90550.00,20250.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38600.00,100.00,100.00,48.10,55.25,51.15,55.25,3869.00,37395.12,59.27,33800.00,26050.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39500.00,204.85,212.35,118.60,131.75,128.85,131.75,27658.00,274129.96,1007.21,115125.00,49750.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39600.00,220.95,220.95,132.50,147.70,147.20,147.70,5637.00,56033.88,227.58,36975.00,18575.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,43300.00,-,-,-,2336.05,-,2659.65,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38700.00,70.00,78.85,52.70,60.45,60.25,60.45,4882.00,47312.42,79.07,25875.00,19800.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39700.00,256.55,257.20,147.70,163.45,160.00,163.45,6893.00,68725.80,312.77,40475.00,18425.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,42700.00,-,-,-,1926.65,-,2129.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,42800.00,-,-,-,1992.20,-,2215.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38800.00,60.35,100.00,54.90,64.10,63.90,64.10,2587.00,25139.55,45.65,7800.00,-1900.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,38900.00,108.00,110.15,63.00,71.65,75.75,71.65,1275.00,12424.44,25.07,6600.00,-400.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,PE,39800.00,291.90,291.90,164.35,185.65,178.30,185.65,8318.00,83187.60,423.50,33950.00,15500.00,40608.65
