Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,54700.00,1825.00,2105.90,1696.50,2078.60,2078.60,2333.45,97.00,824.33,28.45,675.00,-525.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52000.00,150.00,237.00,97.90,200.65,205.40,200.65,2349174.00,18380389.63,56832.43,1763280.00,82575.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52100.00,165.00,274.65,113.00,229.45,241.00,229.45,837025.00,6564925.36,23574.99,262800.00,11175.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,54800.00,1904.80,2373.80,1847.30,2373.80,2373.80,2373.80,84.00,716.11,25.63,555.00,270.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,54900.00,1847.35,2321.85,1847.35,2321.85,2321.85,2524.90,3.00,25.68,0.97,60.00,30.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52200.00,198.00,317.10,131.15,271.45,278.00,271.45,1092894.00,8593030.20,35670.18,378315.00,56115.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55000.00,2077.85,2603.20,2000.00,2594.65,2590.40,2594.65,987.00,8481.22,338.47,7800.00,750.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55100.00,-,-,-,2102.75,2102.75,2718.55,-,-,-,135.00,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55200.00,-,-,-,2263.10,2263.10,2816.05,-,-,-,45.00,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55300.00,-,-,-,2471.40,2471.40,2913.90,-,-,-,45.00,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55400.00,2484.70,3096.85,2399.95,2978.30,3096.85,2978.30,25.00,217.59,9.84,150.00,45.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52300.00,210.00,366.60,151.90,313.30,313.00,313.30,1396041.00,11005109.26,53167.61,386745.00,42360.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52400.00,259.00,415.80,175.50,350.95,369.00,350.95,1751310.00,13842143.27,76846.67,492915.00,27945.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55500.00,3080.00,3080.00,3080.00,3080.00,3080.00,3080.00,2.00,17.57,0.92,165.00,-30.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55600.00,2644.80,3036.50,2594.40,2968.10,2968.10,3209.20,26.00,227.83,10.99,75.00,-15.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55700.00,-,-,-,6382.80,-,3308.10,-,-,-,-,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52500.00,244.05,470.00,202.20,398.05,410.00,398.05,3540674.00,28056187.37,173379.62,1772115.00,362055.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55800.00,-,-,-,6481.20,-,3407.15,-,-,-,-,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,55900.00,-,-,-,6579.70,-,3506.35,-,-,-,-,-,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,56000.00,3079.95,3635.65,3079.95,3602.10,3581.40,3602.10,763.00,6795.04,385.84,10530.00,9900.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52600.00,300.00,531.50,233.30,449.85,480.00,449.85,2376881.00,18884418.73,130827.64,481635.00,-130005.00,52342.25
BANKNIFTY,28-Jun-2024,03-Jul-2024,PE,52700.00,360.00,596.90,267.30,510.75,539.00,510.75,2296630.00,18291424.47,136564.32,426345.00,-184050.00,52342.25
