Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,49000.00,-,-,-,5560.90,-,5958.50,-,-,-,-,-,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,42400.00,97.85,220.00,71.25,127.75,100.00,127.75,682566.00,7253132.67,17933.07,511375.00,172125.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,42500.00,109.80,252.00,81.35,152.15,120.00,152.15,1691725.00,18026708.70,52130.57,1734725.00,284075.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,42600.00,129.50,289.15,98.90,179.75,148.55,179.75,748374.00,7997615.39,27432.29,493100.00,53725.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,36500.00,3.95,4.40,2.75,2.90,2.90,2.90,109412.00,998473.39,88.89,477375.00,416475.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,37000.00,4.80,4.95,2.85,3.05,3.00,3.05,63336.00,585911.94,53.94,249325.00,450.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40100.00,12.30,16.40,6.10,9.40,6.10,9.40,27657.00,277325.03,63.61,48200.00,28925.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40200.00,10.00,17.60,6.70,9.45,6.70,9.45,47768.00,480182.27,113.87,58525.00,32425.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40300.00,12.95,19.30,6.80,10.25,6.80,10.25,48813.00,491913.58,122.61,95400.00,38800.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40400.00,12.55,20.75,7.75,11.45,7.95,11.45,59735.00,603484.88,161.38,82500.00,10425.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43600.00,500.00,885.70,429.80,719.30,635.55,719.30,196691.00,2171909.83,27977.93,107300.00,60125.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40500.00,13.75,22.70,8.10,11.75,10.00,11.75,334706.00,3389843.03,944.78,854650.00,290850.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40600.00,13.70,24.75,8.35,12.95,8.35,12.95,59915.00,608318.63,181.38,70175.00,35100.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40700.00,16.00,27.40,9.05,13.45,10.35,13.45,67330.00,685300.01,217.26,116450.00,66150.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40800.00,17.50,30.00,9.75,14.90,9.80,14.90,90136.00,919702.02,314.82,114100.00,29500.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,44400.00,1049.50,1555.95,1020.90,1422.85,1346.70,1422.85,1263.00,14436.70,417.40,3925.00,3250.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,44500.00,1156.15,1684.05,1091.20,1514.40,1433.95,1514.40,2786.00,31926.93,932.68,18775.00,4875.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,40900.00,19.00,32.75,10.35,16.00,11.20,16.00,75792.00,775259.03,285.83,105500.00,55575.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41000.00,14.40,37.95,11.30,17.60,11.80,17.60,556480.00,5706220.10,2300.10,1285200.00,523600.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43100.00,268.95,537.00,213.00,383.00,335.00,383.00,2249915.00,24419526.90,176692.77,494200.00,190100.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43200.00,250.05,599.00,247.65,439.00,389.00,439.00,2550479.00,27769491.73,224318.53,441375.00,76550.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41100.00,21.90,40.80,11.85,19.30,12.70,19.30,103843.00,1067450.40,463.57,112625.00,18125.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41200.00,22.10,45.40,12.75,20.60,14.85,20.60,151967.00,1565996.39,736.29,213375.00,25750.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43700.00,534.95,965.25,487.50,787.90,727.00,787.90,84113.00,932390.39,13455.86,66000.00,48350.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43800.00,610.60,1041.40,549.10,882.95,798.30,882.95,41775.00,464943.36,7507.11,42325.00,18450.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41300.00,25.50,51.35,13.85,23.55,20.00,23.55,167763.00,1733067.84,914.87,135675.00,-175625.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41400.00,25.00,57.30,15.30,26.35,20.00,26.35,166949.00,1728920.14,997.99,203325.00,-350.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,44600.00,1240.50,1729.50,1240.50,1729.50,1729.50,1729.50,21.00,241.60,7.45,250.00,200.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,44700.00,1450.00,1603.45,1395.55,1577.45,1574.75,1577.45,18.00,208.04,6.89,325.00,275.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41500.00,29.70,65.00,16.95,30.55,21.40,30.55,535407.00,5558508.73,3661.11,893225.00,292725.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41600.00,35.00,71.55,18.70,33.45,27.95,33.45,187737.00,1953891.63,1426.83,362225.00,140850.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43300.00,346.40,670.00,286.15,501.15,430.00,501.15,1891965.00,20667161.77,186640.64,395400.00,-117650.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41700.00,38.50,82.75,21.40,38.40,27.05,38.40,224178.00,2339002.46,1946.81,469900.00,286750.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41800.00,38.90,93.20,23.10,45.15,37.00,45.15,329936.00,3451135.86,3304.66,519350.00,197800.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,43900.00,645.45,1136.00,616.40,974.55,887.75,974.55,18109.00,202456.28,3710.01,32850.00,-7500.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,44000.00,755.00,1220.00,685.50,1022.85,895.25,1022.85,43511.00,488252.79,9631.79,74325.00,700.00,42986.45
BANKNIFTY,30-Dec-2022,05-Jan-2023,PE,41900.00,40.00,107.90,29.40,55.60,44.00,55.60,365841.00,3836568.82,4384.35,409025.00,245750.00,42986.45
