Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49600.00,191.05,191.80,134.25,156.45,158.45,156.45,8360.00,124800.61,403.81,45270.00,17820.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48700.00,110.00,119.95,71.65,84.00,85.45,84.00,6902.00,101020.73,182.51,54450.00,6900.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48100.00,71.90,78.95,48.70,57.10,59.60,57.10,4584.00,66227.83,80.71,20040.00,7590.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49100.00,143.45,143.45,94.05,109.65,112.05,109.65,6822.00,100721.46,233.40,29640.00,9780.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,50100.00,255.45,269.90,193.50,224.80,227.90,224.80,12033.00,181688.59,832.60,50400.00,21870.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49200.00,152.45,152.95,101.25,117.30,119.45,117.30,7203.00,106579.00,262.72,44790.00,15480.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,50200.00,264.95,289.80,209.20,241.10,244.55,241.10,15569.00,235622.32,1153.18,55170.00,25320.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,51100.00,489.65,537.45,397.80,454.30,453.95,454.30,35391.00,547540.32,4996.29,63750.00,19320.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48200.00,83.50,87.60,51.70,61.20,63.00,61.20,6183.00,89525.35,119.17,29490.00,4560.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,51200.00,510.00,574.95,424.60,486.75,485.75,486.75,59887.00,928837.29,8972.97,117540.00,37530.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48300.00,89.80,89.80,54.85,64.95,66.10,64.95,6534.00,94811.08,133.42,26880.00,11880.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49300.00,158.55,161.90,108.35,126.60,128.65,126.60,6825.00,101208.62,266.87,31320.00,9630.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47500.00,57.05,63.65,34.65,40.80,42.30,40.80,24647.00,351536.44,316.69,181380.00,16440.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,42500.00,13.40,13.40,6.95,7.70,7.30,7.70,13596.00,173382.04,33.04,29340.00,16230.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47200.00,54.00,55.15,30.20,34.60,35.90,34.60,3775.00,53496.30,42.30,12750.00,1380.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45200.00,20.00,21.00,11.00,15.50,16.60,15.50,1081.00,14663.88,5.52,1650.00,-900.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,42900.00,15.05,17.80,4.30,8.15,11.60,8.15,2830.00,36429.66,7.56,10320.00,8640.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44100.00,18.65,22.35,7.60,10.10,7.60,10.10,154.00,2037.95,0.53,1170.00,300.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46200.00,37.15,37.15,20.05,23.10,21.20,23.10,1145.00,15877.73,8.03,3990.00,360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47300.00,58.00,58.00,31.95,37.90,37.55,37.90,2393.00,33984.66,27.99,15810.00,7470.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44200.00,15.00,17.75,9.65,11.05,9.75,11.05,135.00,1790.58,0.48,1290.00,360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45300.00,20.25,23.10,13.00,16.50,17.35,16.50,516.00,7015.09,2.65,1230.00,-1290.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46300.00,36.65,39.00,19.25,23.35,24.55,23.35,2266.00,31491.70,16.96,8880.00,4710.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47400.00,33.05,63.75,33.05,38.40,38.90,38.40,3382.00,48133.62,41.58,14640.00,-900.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44300.00,18.00,18.15,10.15,11.40,11.05,11.40,331.00,4400.28,1.29,2430.00,1470.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45400.00,19.60,21.00,14.85,16.90,17.20,16.90,808.00,11009.21,4.25,1830.00,120.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46400.00,25.20,28.70,21.85,24.35,25.50,24.35,1452.00,20222.49,10.65,7380.00,750.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45500.00,27.55,32.85,14.85,17.50,18.30,17.50,18834.00,257195.23,111.13,137400.00,2280.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43000.00,14.05,17.85,7.65,8.25,7.70,8.25,19424.00,250623.00,53.40,70590.00,18360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44400.00,19.65,24.80,10.00,11.50,12.35,11.50,270.00,3597.38,0.98,1320.00,660.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46500.00,36.95,42.00,22.95,26.10,26.20,26.10,23589.00,329260.62,194.07,183780.00,1590.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43100.00,14.25,14.70,7.25,9.40,9.85,9.40,250.00,3233.19,0.69,930.00,240.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44500.00,21.30,24.00,11.25,12.25,13.10,12.25,11969.00,159836.85,50.70,41250.00,13620.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45600.00,20.00,22.65,14.45,18.30,19.10,18.30,497.00,6801.73,2.77,2310.00,-3360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46600.00,43.25,43.25,23.30,27.10,26.90,27.10,3202.00,44790.60,26.64,9990.00,3390.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43200.00,9.15,10.95,6.70,8.20,8.00,8.20,122.00,1581.44,0.32,690.00,180.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45700.00,25.90,26.90,15.40,18.90,19.95,18.90,1386.00,19010.57,8.51,3870.00,210.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43300.00,14.05,14.05,6.55,9.10,6.70,9.10,296.00,3845.89,0.85,570.00,30.00,-
