Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37700.00,1313.00,1386.70,1137.00,1306.85,1318.40,36373.60,137.00,1334.53,43.30,1325.00,-75.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,39100.00,-,-,-,2770.00,2770.00,36373.60,-,-,-,1975.00,-,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37800.00,1419.80,1470.00,1237.50,1404.70,1430.20,36373.60,97.00,948.70,32.05,1375.00,250.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38200.00,1831.55,1889.15,1668.60,1815.20,1829.15,36373.60,82.00,819.12,36.02,1550.00,-450.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,36900.00,551.55,641.55,358.00,519.40,525.45,36373.60,154978.00,1447883.60,18211.55,21575.00,-12275.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,39200.00,2860.00,2860.00,2860.00,2860.00,2860.00,36373.60,2.00,21.03,1.43,1375.00,-25.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37900.00,1429.00,1539.00,1330.00,1534.00,1534.00,36373.60,16.00,157.32,5.72,625.00,125.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38300.00,1932.50,1934.00,1786.95,1931.30,1929.50,36373.60,25.00,251.08,11.71,2350.00,-350.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37000.00,649.60,737.30,446.00,619.90,625.95,36373.60,274162.00,2575135.87,39137.37,117900.00,-64875.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37100.00,677.80,830.00,537.20,719.15,723.60,36373.60,19001.00,179319.08,3084.80,6525.00,-1725.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38000.00,1625.10,1727.20,1433.90,1608.70,1627.35,36373.60,4086.00,40414.94,1597.94,89575.00,-17975.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38400.00,1955.60,2106.85,1931.25,2030.30,2032.55,36373.60,25.00,252.46,12.46,1100.00,25.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,39500.00,3081.00,3206.05,2981.25,3120.70,3131.80,36373.60,393.00,4182.07,301.19,8900.00,-975.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38100.00,1720.00,1781.75,1562.95,1720.05,1721.70,36373.60,10.00,99.42,4.17,400.00,25.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,38500.00,2105.95,2213.40,1937.30,2124.85,2125.15,36373.60,758.00,7693.08,397.33,30975.00,-3300.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,39700.00,-,-,-,3330.00,3330.00,36373.60,-,-,-,1025.00,-,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,37200.00,807.90,933.15,625.65,819.40,827.20,36373.60,8693.00,82476.69,1631.79,5400.00,-1000.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,39300.00,3012.30,3012.30,2820.00,2935.10,2935.00,36373.60,11.00,116.10,8.03,1125.00,-225.00,-
BANKNIFTY,31-Mar-2022,31-Mar-2022,PE,36100.00,117.75,117.75,0.05,0.85,0.05,36373.60,3423811.00,30917697.76,17803.49,772175.00,234950.00,-
