Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36500.00,3200.00,3200.00,2851.00,3082.85,3082.00,33425.10,406.00,4015.75,311.00,29825.00,-1950.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,37700.00,4100.00,4250.00,4100.00,4210.00,4210.00,33425.10,6.00,62.87,6.32,275.00,-125.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,39000.00,5565.00,5705.00,5395.70,5586.80,5590.55,33425.10,706.00,7865.60,982.10,176500.00,-2350.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,37800.00,4411.40,4411.40,4411.40,4411.40,4411.40,33425.10,6.00,63.32,6.62,400.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38900.00,5500.00,5500.00,5500.00,5500.00,5500.00,33425.10,1.00,11.10,1.38,25.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36600.00,3232.00,3232.00,3091.65,3125.00,3125.00,33425.10,45.00,446.90,35.15,1300.00,100.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,37900.00,-,-,-,4962.85,4962.85,33425.10,-,-,-,125.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38700.00,5165.85,5165.85,5165.85,5165.85,5165.85,33425.10,2.00,21.93,2.58,200.00,-50.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36700.00,3290.00,3301.00,3190.00,3299.00,3301.00,33425.10,105.00,1048.44,85.06,4875.00,-2325.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,35700.00,2271.00,2369.95,2100.00,2275.50,2280.00,33425.10,305.00,2893.20,171.07,2600.00,-4850.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36800.00,3260.00,3318.25,3260.00,3318.25,3318.25,33425.10,35.00,350.74,28.74,1050.00,25.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38000.00,4550.00,4695.00,4350.65,4584.60,4588.10,33425.10,1487.00,15817.24,1690.74,30475.00,-17850.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,39100.00,-,-,-,3708.55,-,33425.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,35800.00,2324.00,2423.15,2201.00,2381.85,2365.40,33425.10,158.00,1507.21,93.11,4925.00,-950.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38100.00,-,-,-,4452.35,4452.35,33425.10,-,-,-,200.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36900.00,3300.00,3500.00,3300.00,3379.05,3379.05,33425.10,4.00,40.31,3.41,150.00,-25.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,35900.00,2366.50,2523.10,2313.30,2478.15,2482.00,33425.10,55.00,527.30,33.67,4775.00,-500.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38200.00,-,-,-,4735.80,4735.80,33425.10,-,-,-,200.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,39200.00,5830.00,5830.00,5830.00,5830.00,5830.00,33425.10,2.00,22.52,2.92,625.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,37000.00,3570.55,3700.75,3400.00,3578.90,3581.15,33425.10,2566.00,26036.12,2300.62,88275.00,-275.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38800.00,5360.05,5360.05,5360.00,5360.00,5360.00,33425.10,12.00,132.48,16.08,300.00,-75.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,37100.00,3692.70,3692.70,3692.70,3692.70,3692.70,33425.10,1.00,10.20,0.92,225.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,38300.00,-,-,-,3644.40,3644.40,33425.10,-,-,-,200.00,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36200.00,2780.00,2865.50,2560.00,2811.05,2811.05,33425.10,73.00,711.36,50.71,5800.00,-425.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,36000.00,2700.00,2701.00,2361.15,2580.50,2580.00,33425.10,2269.00,21864.52,1443.52,50950.00,-13800.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,32600.00,42.75,42.75,0.05,0.15,0.05,33425.10,1234059.00,10060043.61,2462.76,659300.00,-22225.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,32800.00,44.90,59.00,0.05,0.20,0.05,33425.10,2491583.00,20440261.64,9281.04,828925.00,-257400.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,33600.00,449.30,449.95,97.90,177.30,175.00,33425.10,2457783.00,20775562.58,130185.38,297950.00,-30425.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,34800.00,1519.10,1540.90,1162.45,1373.40,1380.55,33425.10,447.00,4040.12,151.22,7750.00,-2750.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,33700.00,508.25,525.95,164.00,275.55,275.15,33425.10,1102059.00,9366102.08,81255.01,204725.00,-7625.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,34900.00,1474.55,1553.30,1245.00,1470.85,1466.30,33425.10,365.00,3317.29,132.66,5900.00,-1825.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,32900.00,67.05,81.80,0.05,0.25,0.05,33425.10,2800527.00,23048260.75,13926.17,946725.00,282350.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,34100.00,893.55,893.55,487.00,679.45,675.80,33425.10,29125.00,253050.88,4760.26,70050.00,-28125.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,33800.00,619.95,620.00,244.50,376.95,374.65,33425.10,586239.00,5009090.64,55371.09,126075.00,-11300.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,35000.00,1783.15,1783.15,1343.60,1578.40,1575.00,33425.10,3792.00,34648.73,1468.73,138000.00,-23925.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,30800.00,1.50,2.00,0.05,0.10,0.05,33425.10,35688.00,274807.95,10.35,56575.00,-3675.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,30900.00,2.00,2.10,0.05,0.10,0.05,33425.10,34892.00,269551.20,10.50,34325.00,225.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,28500.00,0.45,1.10,0.05,0.10,0.05,33425.10,39944.00,284608.11,7.11,99750.00,-21650.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29500.00,0.90,1.60,0.05,0.10,0.05,33425.10,40701.00,300178.70,8.82,257400.00,-93750.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,31000.00,1.65,2.50,0.05,0.15,0.05,33425.10,336964.00,2611577.12,106.12,792200.00,-365625.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,28600.00,1.05,1.20,0.05,0.15,0.10,33425.10,15969.00,114181.49,3.14,30700.00,8725.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,28700.00,0.60,3.40,0.05,0.15,0.20,33425.10,7804.00,55995.32,1.62,11900.00,5700.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,28800.00,1.45,1.70,0.05,0.10,0.10,33425.10,7448.00,53627.09,1.49,11800.00,5675.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,28900.00,1.20,1.75,0.05,0.15,0.10,33425.10,6140.00,44362.73,1.23,13950.00,5825.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29600.00,0.90,1.70,0.10,0.15,0.10,33425.10,4163.00,30807.12,0.92,10825.00,-1000.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,31100.00,3.00,3.00,0.05,0.10,0.05,33425.10,49931.00,388229.64,16.11,70650.00,-15025.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29000.00,0.80,1.15,0.05,0.10,0.10,33425.10,34921.00,253183.80,6.55,111375.00,-34300.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29100.00,1.60,1.75,0.05,0.10,0.05,33425.10,3107.00,22604.10,0.68,7400.00,875.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29700.00,2.10,2.10,0.05,0.15,0.10,33425.10,4716.00,35017.33,1.03,11125.00,-1275.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,31200.00,2.35,2.35,0.05,0.10,0.05,33425.10,66674.00,520079.23,22.03,109300.00,-15750.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29200.00,1.50,2.00,0.05,0.15,0.15,33425.10,3557.00,25966.87,0.77,14625.00,5900.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29800.00,1.95,2.00,0.05,0.15,0.05,33425.10,4775.00,35574.85,1.10,10250.00,-3825.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,29900.00,0.60,2.00,0.05,0.10,0.20,33425.10,3896.00,29123.63,1.03,7950.00,-1025.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,31700.00,3.75,4.45,0.05,0.10,0.05,33425.10,135590.00,1074607.47,56.72,128800.00,-76050.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,41000.00,7588.15,7671.85,7340.00,7589.65,7596.60,33425.10,221.00,2683.70,418.45,1625.00,-4375.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,39900.00,-,-,-,4264.65,-,33425.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,42400.00,-,-,-,4510.10,-,33425.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,40100.00,-,-,-,4409.05,-,33425.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,PE,41500.00,8093.80,8184.10,8060.00,8075.00,8075.00,33425.10,4.00,49.60,8.10,75.00,-75.00,-
