Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,33200.00,4.55,21.00,1.60,2.20,1.60,2.20,18108.00,150315.54,19.14,108450.00,-8250.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,33700.00,6.35,8.15,2.10,3.35,2.45,3.35,68057.00,573481.98,101.75,201725.00,-28350.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,35200.00,279.70,462.75,155.00,418.70,435.50,418.70,1050951.00,9314207.18,65838.38,186250.00,-90475.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,32000.00,2.55,3.40,1.30,1.65,1.35,1.65,60412.00,483332.92,36.92,376700.00,53975.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,33300.00,5.30,8.00,1.55,2.40,1.95,2.40,25343.00,211008.69,28.21,234525.00,13050.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,33800.00,6.60,9.00,2.25,3.80,2.25,3.80,100635.00,850524.91,159.16,320050.00,-29000.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,35400.00,611.85,649.00,270.95,602.20,612.45,602.20,227772.00,2038475.53,22693.33,87300.00,-64700.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,33900.00,5.20,10.50,2.65,4.75,3.35,4.75,102477.00,868681.95,189.38,136600.00,-35700.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,34900.00,170.00,221.85,57.45,188.55,200.00,188.55,1517559.00,13286804.76,46102.49,310000.00,-129325.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,32100.00,4.90,6.05,1.20,1.60,1.30,1.60,1880.00,15088.27,1.27,6100.00,-2525.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,30500.00,2.00,2.55,1.15,1.40,1.30,1.40,6519.00,49710.31,2.94,29200.00,-925.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,32200.00,3.15,3.85,1.20,1.65,1.20,1.65,3715.00,29908.26,2.51,8550.00,-1325.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,30600.00,1.50,2.65,1.45,1.50,1.50,1.50,145.00,1109.32,0.07,350.00,350.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,34000.00,8.60,12.70,4.15,6.05,4.40,6.05,551369.00,4687807.38,1170.88,1012650.00,141900.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,35600.00,581.95,840.50,418.60,802.20,809.00,802.20,29917.00,270413.83,4152.53,39725.00,-11200.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,32300.00,3.00,3.95,1.20,1.70,1.20,1.70,1561.00,12606.22,1.15,21625.00,-650.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,PE,30700.00,1.25,3.00,1.10,2.50,2.85,2.50,144.00,1105.27,0.07,75.00,75.00,34684.00
