Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,45500.00,-,-,-,6041.70,-,6821.70,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41400.00,3849.15,3921.55,2554.75,2699.40,2691.95,2699.40,55.00,607.21,37.96,1525.00,-50.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,46000.00,-,-,-,6515.65,-,7321.20,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41500.00,3900.00,4000.00,2669.70,2908.55,2908.55,2908.55,49.00,546.37,37.99,12125.00,-50.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41600.00,3300.00,3400.00,2975.00,2987.50,3000.00,2987.50,8.00,89.54,6.34,2900.00,-125.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,46500.00,-,-,-,6994.90,-,7820.70,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41700.00,3200.00,3200.00,3200.00,3200.00,3200.00,3036.20,1.00,11.23,0.81,975.00,-25.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41800.00,-,-,-,4090.00,4090.00,3134.35,-,-,-,675.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,39400.00,1721.10,2015.00,778.55,917.40,803.80,917.40,4787.00,48239.01,1087.06,11975.00,3725.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42300.00,-,-,-,4371.00,4371.00,3628.40,-,-,-,150.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42400.00,-,-,-,4320.00,4320.00,3727.70,-,-,-,100.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40000.00,2268.00,2585.00,1236.30,1381.50,1334.90,1381.50,11089.00,115210.42,4320.42,121625.00,21700.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40100.00,2679.95,2680.00,1351.55,1470.00,1470.00,1549.20,48.00,501.84,20.64,8000.00,-175.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42500.00,4456.00,4503.00,4034.75,4034.75,4034.75,3827.10,30.00,352.30,33.55,1850.00,-25.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40200.00,2520.00,2810.50,1450.00,1584.20,1526.95,1584.20,439.00,4626.07,214.12,6150.00,150.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42600.00,-,-,-,3745.60,3745.60,3926.55,-,-,-,25.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42700.00,-,-,-,1506.05,1506.05,4026.10,-,-,-,50.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40300.00,2699.95,2700.00,1550.00,1570.60,1618.35,1570.60,238.00,2504.89,107.04,8025.00,-200.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40400.00,2848.60,2906.80,1648.05,1834.90,1837.25,1834.90,55.00,586.59,31.09,4350.00,-275.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42800.00,-,-,-,1876.80,1876.80,4125.70,-,-,-,100.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,42900.00,-,-,-,3720.45,-,4225.35,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40500.00,2782.90,3054.20,1700.00,1832.65,1806.25,1832.65,5686.00,60600.74,3029.99,65050.00,-29250.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43000.00,4656.35,5555.00,4301.00,4444.60,4444.65,4444.60,35.00,419.70,43.45,2275.00,300.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43100.00,-,-,-,2796.75,2796.75,4424.80,-,-,-,50.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40600.00,-,-,-,2878.20,2810.10,1988.65,-,-,-,2975.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40700.00,2915.00,2915.00,1946.10,2090.00,2090.00,2090.00,28.00,302.20,17.30,3050.00,25.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43200.00,-,-,-,3971.45,-,4524.60,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40800.00,3332.10,3332.15,2001.00,2100.00,2100.00,2172.70,12.00,130.02,7.62,2950.00,-100.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43300.00,-,-,-,4056.30,-,4624.35,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43400.00,-,-,-,4020.05,-,4724.20,-,-,-,-,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,40900.00,3179.50,3199.50,2621.20,2621.20,2621.20,2266.15,9.00,98.65,6.63,3000.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,41000.00,3528.70,3570.00,2180.00,2288.45,2301.05,2288.45,617.00,6715.96,391.71,48625.00,2525.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,43500.00,-,-,-,2467.60,2467.60,4824.00,-,-,-,75.00,-,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38900.00,1225.85,1580.45,492.75,588.25,543.85,588.25,117185.00,1156687.66,17063.53,62750.00,49175.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,39000.00,1338.60,1666.90,541.25,646.00,571.00,646.00,257821.00,2557333.42,43578.67,307275.00,126200.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38200.00,820.00,1037.50,238.45,300.05,241.45,300.05,633749.00,6114428.05,62125.10,376350.00,322450.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38300.00,873.90,1108.00,265.80,333.85,280.20,333.85,735488.00,7118441.36,76143.76,353325.00,319800.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38400.00,885.10,1180.00,295.05,374.15,310.05,374.15,566805.00,5502344.50,61016.50,236750.00,222350.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,35900.00,89.75,136.90,20.65,27.05,22.00,27.05,174252.00,1566374.77,2463.07,158575.00,110075.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36000.00,85.00,152.00,22.80,29.90,27.00,29.90,1165185.00,10504992.13,18327.13,1537700.00,481425.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38500.00,1011.15,1257.70,328.55,411.10,361.00,411.10,1252697.00,12199105.54,141896.92,1008075.00,782125.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36100.00,106.00,168.55,24.95,32.35,26.65,32.35,203231.00,1837569.13,3409.36,178250.00,110725.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36200.00,133.90,187.70,25.75,35.65,32.90,35.65,252890.00,2293293.60,4639.10,234150.00,147750.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38600.00,1078.75,1332.30,365.25,446.30,402.20,446.30,671992.00,6561286.85,76564.05,505125.00,489475.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38700.00,1142.20,1420.05,405.45,487.90,443.75,487.90,621216.00,6085920.63,75655.83,362025.00,344350.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36300.00,144.00,206.95,29.15,39.10,29.60,39.10,273034.00,2483458.90,5675.35,588850.00,148825.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,38800.00,1230.90,1485.60,448.20,532.60,489.70,532.60,346602.00,3407736.18,45696.78,212850.00,194225.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,29500.00,3.55,4.45,2.15,2.65,2.25,2.65,161423.00,1190629.70,135.07,705850.00,634875.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36400.00,162.80,229.35,33.90,44.50,38.00,44.50,263180.00,2401098.22,6160.22,307575.00,218825.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36500.00,164.25,253.00,37.70,49.25,42.20,49.25,1101403.00,10079071.03,28768.65,1239475.00,741025.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,30000.00,5.00,5.00,2.20,2.70,2.35,2.70,69718.00,522949.17,64.17,203975.00,197525.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,30500.00,3.05,3.05,2.60,2.80,2.60,2.80,789.00,6016.68,0.56,6400.00,6400.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36600.00,180.00,280.00,41.50,54.85,46.55,54.85,319561.00,2933178.15,9195.00,314275.00,242075.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36700.00,205.00,308.50,46.10,60.70,55.75,60.70,398281.00,3666967.36,12739.18,260325.00,139800.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,31000.00,3.05,3.40,2.60,3.00,2.90,3.00,706.00,5472.03,0.53,7950.00,7950.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,31500.00,3.05,3.40,2.50,3.00,2.90,3.00,455.00,3583.47,0.34,3750.00,3750.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,36800.00,270.00,338.95,50.00,67.95,50.00,67.95,497278.00,4593084.31,18126.71,420050.00,266225.00,38631.95
BANKNIFTY,30-Sep-2022,06-Oct-2022,PE,32000.00,3.05,3.55,3.05,3.25,3.50,3.25,1514.00,12113.21,1.21,9575.00,9575.00,38631.95
