Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36700.00,1.45,2.10,0.05,0.10,0.05,33425.10,5000.00,45876.21,1.21,13000.00,-4650.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37600.00,0.90,1.85,0.05,0.10,0.05,33425.10,1167.00,10970.01,0.21,4675.00,-1050.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36800.00,1.50,2.00,0.05,0.05,0.10,33425.10,7496.00,68964.81,1.61,33300.00,-2450.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38500.00,0.60,1.20,0.05,0.15,0.10,33425.10,7203.00,69329.92,1.04,109875.00,-4075.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37700.00,1.50,1.60,0.05,0.15,0.15,33425.10,546.00,5146.13,0.08,4700.00,-300.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36000.00,1.45,2.45,0.05,0.10,0.05,33425.10,277028.00,2493328.24,76.24,812350.00,-648150.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36900.00,1.40,2.10,0.05,0.15,0.20,33425.10,2241.00,20673.65,0.43,5350.00,-5075.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38600.00,1.30,1.35,0.05,0.20,0.10,33425.10,669.00,6455.96,0.11,6025.00,-1575.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37800.00,1.10,1.45,0.05,0.10,0.10,33425.10,280.00,2646.05,0.05,4325.00,-800.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38700.00,1.10,1.20,0.05,0.15,0.05,33425.10,295.00,2854.16,0.04,2550.00,-725.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37000.00,1.15,1.95,0.05,0.10,0.10,33425.10,48193.00,445794.97,9.72,451975.00,-130075.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37900.00,1.35,1.35,0.05,0.15,0.05,33425.10,428.00,4055.37,0.07,2550.00,-650.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36100.00,1.70,2.40,0.05,0.10,0.05,33425.10,32164.00,290288.52,8.42,62175.00,-34600.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38800.00,0.80,1.25,0.05,0.10,0.05,33425.10,583.00,5655.19,0.09,4325.00,-800.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36200.00,1.65,2.35,0.05,0.10,0.10,33425.10,29615.00,268023.04,7.29,39300.00,-46875.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37100.00,1.35,1.95,0.05,0.15,0.10,33425.10,798.00,7401.59,0.14,10575.00,-2675.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38000.00,0.80,1.35,0.05,0.10,0.05,33425.10,18338.00,174213.88,2.88,181775.00,-41750.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38900.00,1.25,1.25,0.05,0.15,0.30,33425.10,358.00,3481.60,0.05,3425.00,-350.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37200.00,1.75,1.85,0.05,0.15,0.05,33425.10,1093.00,10165.10,0.20,5200.00,-875.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,38100.00,1.20,1.45,0.05,0.05,0.05,33425.10,561.00,5343.62,0.10,4400.00,-1825.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36300.00,1.25,2.30,0.05,0.10,0.05,33425.10,23743.00,215473.71,5.99,32925.00,-38650.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,39000.00,0.90,1.00,0.05,0.10,0.05,33425.10,37474.00,365376.69,5.19,270450.00,-46600.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,36400.00,1.70,2.25,0.05,0.10,0.05,33425.10,22885.00,208259.23,5.73,23800.00,-16600.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,37300.00,1.40,1.60,0.05,0.15,0.05,33425.10,834.00,7777.20,0.15,6825.00,650.00,-
BANKNIFTY,30-Jun-2022,30-Jun-2022,CE,35700.00,2.00,2.50,0.05,0.10,0.10,33425.10,61541.00,549272.14,18.71,106450.00,-42000.00,-
