Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59000.00,943.95,1307.65,868.50,1175.05,1209.60,1175.05,29470.00,531567.24,9948.24,407370.00,-29010.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,60600.00,201.90,383.70,201.90,313.90,326.05,313.90,9212.00,168311.63,837.47,42630.00,9120.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,61200.00,130.40,205.65,129.25,161.25,166.90,161.25,9531.00,175457.49,468.33,57840.00,31200.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,57600.00,2130.10,2451.35,2109.65,2451.35,2451.35,2371.50,39.00,699.75,25.83,4500.00,30.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59800.00,519.00,769.40,519.00,662.00,690.25,662.00,38459.00,697694.48,7740.02,133650.00,40380.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,62000.00,47.35,82.40,45.05,62.30,63.15,62.30,45202.00,841653.01,895.81,601050.00,166020.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,58200.00,1624.95,1937.65,1605.65,1819.15,1819.15,1819.15,116.00,2085.40,60.04,2820.00,1470.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59100.00,935.00,1232.05,861.00,1097.80,1132.55,1097.80,13572.00,244785.64,4154.08,49680.00,-61560.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59200.00,868.00,1159.95,688.00,1027.60,1066.85,1027.60,25171.00,454266.13,7229.17,87330.00,-14010.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,60200.00,344.00,555.40,344.00,464.50,486.60,464.50,17383.00,316310.02,2373.04,75780.00,31350.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,64300.00,22.00,22.00,11.00,11.00,11.00,11.00,72.00,1389.16,0.28,1800.00,1800.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,61300.00,121.95,184.95,115.65,143.25,147.95,143.25,7500.00,138246.19,321.19,65550.00,42780.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,56200.00,-,-,-,3210.00,3210.00,3643.80,-,-,-,450.00,-,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59500.00,642.95,950.00,582.50,829.75,865.00,829.75,100361.00,1815621.33,24177.48,1506300.00,10980.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,63200.00,-,-,-,629.00,-,59.55,-,-,-,-,-,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,60500.00,280.85,422.60,220.00,344.90,363.00,344.90,41609.00,759451.79,4248.44,293580.00,75390.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,56400.00,-,-,-,2859.95,2859.95,3453.95,-,-,-,210.00,-,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,64800.00,-,-,-,369.15,-,9.90,-,-,-,-,-,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,62500.00,38.45,46.00,31.30,35.50,35.70,35.50,24329.00,456445.16,276.41,201930.00,74580.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,59300.00,808.40,1088.05,808.40,962.60,993.50,962.60,43886.00,792487.52,11755.58,80460.00,18810.00,59581.85
BANKNIFTY,31-Dec-2025,27-Jan-2026,CE,61600.00,87.75,131.15,82.90,100.20,104.30,100.20,4932.00,91291.31,147.95,18030.00,10710.00,59581.85
