Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51200.00,2440.40,2440.40,1849.90,1850.00,1850.00,1788.20,51.00,406.93,15.25,2625.00,-435.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,53400.00,500.00,500.00,55.90,65.95,64.00,65.95,2462388.00,19774102.72,50374.84,1716255.00,1657200.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48300.00,-,-,-,3212.45,-,4687.55,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51300.00,2201.00,2223.15,1700.00,1761.90,1761.90,1761.90,175.00,1395.75,49.13,1560.00,-180.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51400.00,2225.70,2225.80,1641.80,1662.10,1679.60,1662.10,45.00,359.47,12.52,1770.00,-45.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,52400.00,1213.90,1213.90,627.75,674.65,669.50,674.65,11095.00,88457.03,1250.33,27375.00,20655.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,52500.00,1267.95,1282.30,541.45,586.70,586.40,586.70,123795.00,987265.71,12380.08,166935.00,61560.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48400.00,-,-,-,3136.10,-,4587.55,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51500.00,2389.70,2389.75,1494.65,1548.75,1547.40,1548.75,2716.00,21750.72,769.62,20160.00,-15795.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48500.00,-,-,-,5560.00,5560.00,4487.55,-,-,-,345.00,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48600.00,-,-,-,2986.05,-,4387.60,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,54800.00,24.00,26.60,6.05,6.55,6.80,6.55,971615.00,7988207.87,1532.57,1066125.00,108135.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,54900.00,24.95,24.95,5.65,6.10,6.85,6.10,626544.00,5160486.12,896.28,695685.00,61995.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55500.00,7.90,8.70,4.10,4.55,4.60,4.55,1557021.00,12963452.48,1252.65,2092110.00,503850.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55600.00,8.50,8.50,3.25,4.40,4.35,4.40,412521.00,3440743.77,318.63,502245.00,-165540.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55700.00,6.80,6.95,3.55,4.15,4.10,4.15,375853.00,3140522.08,270.26,479040.00,-81030.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55000.00,19.00,19.00,5.05,5.65,5.60,5.65,2253635.00,18595151.74,2662.99,3058875.00,989325.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55100.00,15.30,15.30,5.00,5.40,5.35,5.40,571542.00,4724437.18,642.55,474195.00,-62850.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55800.00,5.95,7.30,3.40,3.95,4.30,3.95,359439.00,3008747.88,243.45,650040.00,72660.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,55900.00,6.00,6.10,3.35,3.85,3.80,3.85,255312.00,2140955.03,163.91,498780.00,99285.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56000.00,6.90,6.90,3.10,3.90,4.20,3.90,1534915.00,12894264.03,978.03,2733300.00,75300.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56100.00,5.00,5.80,2.30,3.80,3.65,3.80,108706.00,914827.45,66.46,270960.00,-116475.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56200.00,4.50,5.45,3.10,3.70,3.90,3.70,164825.00,1389572.47,97.72,266730.00,-141960.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56300.00,5.00,5.05,3.00,3.70,3.80,3.70,86827.00,733304.56,50.55,212115.00,-108135.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56400.00,4.05,4.85,2.20,3.70,3.85,3.70,92115.00,779345.41,52.51,212565.00,-85755.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56500.00,4.45,5.05,2.90,3.60,3.45,3.60,687940.00,5830672.98,381.48,1454970.00,-911055.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56600.00,5.00,5.00,2.65,3.60,3.60,3.60,70175.00,595824.15,38.40,119100.00,-86250.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56700.00,4.45,4.45,2.70,3.60,3.70,3.60,56921.00,484143.28,30.18,173610.00,-27315.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56800.00,4.00,4.45,2.30,3.60,3.45,3.60,88687.00,755658.90,45.66,191055.00,-216150.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,56900.00,4.00,4.40,2.35,3.55,3.60,3.55,31315.00,267289.35,15.82,104475.00,-58950.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,57000.00,3.95,4.10,2.35,3.55,3.30,3.55,670288.00,5731297.20,334.80,1901970.00,-386175.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,57100.00,4.60,4.60,1.60,3.40,3.40,3.40,64336.00,551069.91,32.07,134040.00,-147135.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,57200.00,4.65,4.65,0.65,3.35,3.50,3.35,24309.00,208582.98,11.76,42090.00,-11745.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,57300.00,4.50,4.50,2.45,3.30,3.55,3.30,9489.00,81562.46,4.51,19515.00,2115.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,57400.00,4.30,6.00,2.35,3.30,3.10,3.30,13097.00,112771.37,6.20,31485.00,5235.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51600.00,1751.00,1751.00,1427.40,1445.65,1457.10,1445.65,245.00,1952.60,56.30,2475.00,900.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48700.00,-,-,-,2914.20,-,4287.60,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,49700.00,-,-,-,4400.00,4400.00,3287.80,-,-,-,15.00,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51700.00,2000.05,2000.05,1311.55,1318.10,1359.00,1318.10,877.00,6997.14,196.00,7770.00,3390.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,43000.00,-,-,-,8044.10,-,9986.50,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48800.00,-,-,-,5305.00,5305.00,4187.65,-,-,-,15.00,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,48900.00,-,-,-,2767.30,-,4087.65,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,49800.00,-,-,-,4240.00,4240.00,3187.80,-,-,-,60.00,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51800.00,1500.00,1515.70,1208.45,1250.60,1249.45,1250.60,1326.00,10562.21,259.19,8820.00,-15480.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,43500.00,-,-,-,7553.60,-,9486.60,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,49000.00,4000.15,4075.00,4000.00,4000.50,4000.00,4000.50,8.00,63.64,4.84,3015.00,-60.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,49900.00,-,-,-,2104.20,-,3087.85,-,-,-,-,-,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,50000.00,3500.00,3500.00,2908.80,3043.30,3069.90,3043.30,1116.00,8930.91,560.91,6990.00,-9420.00,-
BANKNIFTY,30-Sep-2024,01-Oct-2024,CE,51900.00,1395.35,1409.15,1091.00,1135.90,1150.00,1135.90,955.00,7621.56,186.88,3705.00,-4005.00,-
