Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42600.00,6.75,9.20,3.15,4.85,3.15,4.85,71506.00,761649.48,110.58,66950.00,23450.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42700.00,6.70,7.60,2.75,4.00,2.80,4.00,65774.00,702228.74,91.29,99150.00,90475.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42800.00,6.15,9.45,2.65,3.75,2.80,3.75,64198.00,687002.65,84.05,69825.00,49100.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42900.00,6.10,6.75,2.65,3.60,2.70,3.60,48500.00,520221.60,59.10,41725.00,35500.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,43000.00,5.65,6.30,2.55,3.20,2.60,3.20,396644.00,4264362.39,439.39,1236200.00,867725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40800.00,120.20,244.00,90.65,212.30,195.00,212.30,1466681.00,15030057.64,69911.44,863475.00,569700.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40900.00,70.10,199.00,70.10,170.15,154.10,170.15,972111.00,9977005.73,37170.75,631950.00,500950.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40000.00,400.00,788.40,400.00,726.05,715.15,726.05,608748.00,6184714.57,97234.57,657925.00,-574800.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40100.00,360.30,706.40,360.25,645.20,632.45,645.20,242483.00,2464822.71,33930.64,173500.00,-59125.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40200.00,321.20,628.00,306.50,570.85,550.00,570.85,728209.00,7408451.75,89951.30,323375.00,-43750.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37500.00,2897.65,3150.00,2846.60,3092.75,3046.95,3092.75,56.00,566.78,41.78,2250.00,-25.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37600.00,-,-,-,3287.20,-,3056.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40300.00,221.35,552.00,221.35,500.35,477.65,500.35,1361974.00,13869355.55,147467.50,398150.00,194425.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40400.00,253.70,480.00,200.05,431.90,420.00,431.90,2385554.00,24318585.00,224489.60,477150.00,264675.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37700.00,-,-,-,3204.40,-,2957.25,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37800.00,-,-,-,1656.00,1656.00,2858.30,-,-,-,25.00,-,40608.65
