Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,43700.00,868.85,1071.85,792.00,958.40,973.95,958.40,6616.00,44296.57,928.69,16515.00,6480.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,39500.00,-,-,-,5361.70,-,5123.15,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,40000.00,4576.25,4576.25,4576.25,4576.25,4576.25,4623.60,1.00,6.69,0.69,30.00,15.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,40500.00,-,-,-,3967.25,3967.25,4124.10,-,-,-,315.00,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41000.00,3625.00,3685.00,3625.00,3685.00,3685.00,3624.65,2.00,13.40,1.10,255.00,30.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41500.00,3025.70,3249.25,2933.75,3153.80,3147.30,3153.80,954.00,6393.31,454.66,16350.00,13500.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41600.00,-,-,-,3452.45,-,3025.50,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41700.00,-,-,-,3368.25,-,2925.75,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41800.00,-,-,-,3284.90,-,2826.10,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,41900.00,-,-,-,3202.40,-,2726.45,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42000.00,2472.60,2753.60,2440.55,2645.85,2622.70,2645.85,586.00,3926.63,234.83,11325.00,6210.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42100.00,-,-,-,3039.95,-,2527.60,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42200.00,-,-,-,2960.10,-,2428.40,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42300.00,-,-,-,2470.00,2470.00,2329.45,-,-,-,15.00,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42400.00,-,-,-,2803.25,-,2230.75,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42500.00,1976.00,2268.00,1945.00,2147.05,2158.00,2147.05,501.00,3357.56,163.69,4320.00,135.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42600.00,-,-,-,2650.30,-,2034.60,-,-,-,-,-,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,42700.00,1768.00,2039.50,1768.00,2039.50,2039.50,1937.30,11.00,73.66,3.21,90.00,90.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,44000.00,590.00,798.00,545.00,683.50,692.00,683.50,219282.00,1469802.26,22541.06,215790.00,-125805.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,44100.00,542.80,707.00,473.00,587.80,599.75,587.80,118167.00,792153.78,10479.08,55515.00,6675.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,46100.00,11.40,11.65,3.85,4.70,3.85,4.70,295669.00,2044857.37,306.24,275220.00,41415.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,46200.00,9.70,10.85,3.50,4.20,3.60,4.20,369171.00,2558699.97,344.94,399135.00,241230.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,51000.00,3.50,3.50,1.35,1.55,1.70,1.55,65923.00,504333.00,22.05,127545.00,-54240.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,51500.00,3.05,3.20,1.25,1.35,1.40,1.35,91291.00,705250.48,27.50,98670.00,97035.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,52000.00,3.20,3.35,1.20,1.30,1.30,1.30,452868.00,3532495.71,125.31,1446435.00,240465.00,44584.55
BANKNIFTY,29-Sep-2023,04-Oct-2023,CE,44200.00,471.00,618.40,404.00,509.05,512.55,509.05,487900.00,3272219.63,37442.63,301260.00,74910.00,44584.55
