Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,35700.00,45.20,49.00,7.30,9.30,7.75,9.30,518360.00,4629478.27,3115.27,627725.00,135225.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32000.00,3080.00,3177.25,2780.75,2857.20,2857.20,2857.20,28.00,244.97,20.97,900.00,-200.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34500.00,683.55,754.20,314.05,347.50,337.95,347.50,120110.00,1051123.16,15174.41,234025.00,28150.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,30800.00,-,-,-,2856.90,-,3975.30,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32100.00,-,-,-,2205.20,-,2675.45,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33400.00,1658.80,1787.00,1614.95,1685.35,1685.35,1380.55,22.00,192.98,9.28,850.00,-125.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34600.00,514.95,659.45,238.90,271.20,255.50,271.20,78025.00,683064.33,8148.08,68050.00,39625.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,30900.00,-,-,-,2802.50,-,3875.30,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32200.00,-,-,-,2831.85,2831.85,2575.45,-,-,-,25.00,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33500.00,1550.00,1720.65,1273.50,1303.00,1302.40,1303.00,213.00,1862.46,78.58,4050.00,-1525.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32300.00,-,-,-,2115.50,-,2475.45,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33600.00,1523.10,1564.15,1202.55,1202.55,1202.55,1202.55,11.00,96.47,4.07,1150.00,25.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34700.00,444.90,566.40,175.05,201.45,195.00,201.45,234209.00,2051286.59,19523.51,189750.00,135550.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,31000.00,4224.25,4224.25,3965.00,3965.00,3965.00,3775.35,2.00,17.55,2.05,225.00,25.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33700.00,1403.55,1413.00,1072.10,1108.55,1072.10,1108.55,7.00,61.25,2.27,800.00,25.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34800.00,375.00,477.40,122.30,145.75,139.20,145.75,633275.00,5549909.43,40416.93,676425.00,556125.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,31100.00,-,-,-,2695.85,-,3675.35,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32400.00,-,-,-,2508.50,2508.50,2375.50,-,-,-,25.00,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34900.00,306.60,394.45,84.15,101.95,95.85,101.95,874608.00,7676908.78,45953.98,616675.00,446725.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,31200.00,-,-,-,2643.60,-,3575.35,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32500.00,2600.00,2600.00,2600.00,2600.00,2600.00,2275.55,8.00,70.20,5.20,1125.00,-125.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33800.00,1310.00,1430.00,990.00,1024.70,1011.05,1024.70,63.00,549.41,17.06,1750.00,325.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,35000.00,248.95,317.45,57.20,70.85,65.00,70.85,2598402.00,22856757.31,120739.81,2345275.00,429275.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,31300.00,-,-,-,2592.10,-,3475.35,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32600.00,-,-,-,2829.00,2893.05,2175.60,-,-,-,50.00,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,33900.00,1150.45,1315.00,883.00,913.15,919.35,913.15,46.00,401.99,12.14,1900.00,250.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,31400.00,-,-,-,2541.25,-,3375.35,-,-,-,-,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32700.00,-,-,-,2509.70,2509.70,2075.65,-,-,-,75.00,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34000.00,1074.20,1239.00,777.00,817.40,806.50,817.40,7007.00,61343.64,1784.14,32675.00,-10525.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,35100.00,199.25,249.90,40.20,49.25,43.65,49.25,1719907.00,15156926.03,64742.11,932950.00,307525.00,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,32800.00,-,-,-,2648.50,2648.50,1975.80,-,-,-,50.00,-,34684.00
BANKNIFTY,30-Jun-2021,01-Jul-2021,CE,34100.00,972.05,1119.25,678.30,707.40,701.20,707.40,523.00,4579.87,121.30,3400.00,-950.00,34684.00
