Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,49200.00,6.70,13.35,6.60,7.55,6.90,7.55,376867.00,2781819.29,540.83,666870.00,-152925.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44000.00,3111.85,3460.00,3041.00,3304.50,3305.25,3304.50,1037.00,7357.16,512.96,43230.00,10155.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44100.00,-,-,-,3496.60,-,3073.60,-,-,-,-,-,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,46900.00,390.10,743.75,390.10,530.20,547.00,530.20,545138.00,3881532.62,46486.79,482115.00,-80790.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,48100.00,43.60,126.45,33.50,51.25,49.20,51.25,742638.00,5367338.47,9205.30,1323045.00,135510.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44200.00,-,-,-,2770.00,2770.00,2973.75,-,-,-,15.00,-,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,47000.00,355.00,669.25,342.45,456.80,478.40,456.80,2004383.00,14285713.13,154812.98,1105590.00,-162105.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,47100.00,335.95,599.60,306.05,398.95,411.95,398.95,1347531.00,9613034.00,92727.49,468465.00,230565.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,48600.00,16.10,43.80,12.40,16.75,15.85,16.75,442452.00,3227220.59,1745.51,278310.00,191235.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44300.00,-,-,-,2630.00,2630.00,2873.95,-,-,-,180.00,-,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,47200.00,272.00,532.65,257.05,348.70,353.35,348.70,2361959.00,16871112.06,148442.34,628635.00,386250.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,49300.00,6.70,10.90,3.00,6.45,5.50,6.45,188385.00,1393334.92,227.84,178185.00,124590.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44400.00,-,-,-,3245.30,-,2774.20,-,-,-,-,-,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,44500.00,2652.00,2865.00,2652.00,2865.00,2865.00,2674.45,3.00,21.28,1.25,435.00,-15.00,47124.60
BANKNIFTY,28-Mar-2024,03-Apr-2024,CE,47300.00,199.00,470.40,199.00,295.95,299.65,295.95,2341705.00,16745452.47,131055.49,1014975.00,389205.00,47124.60
